,NameID,FullName,FullName_PY,Name_WG,Gender,University,Department,Degree,Expanded,Level,discipline,Year,Page,University_zh,University_clean,City,Province_State,Country,Latitude,Longitude
2361,N01090,童村,Tong Cun,"Tung, Tsun",M,協和醫學院,NA,NA,NA,NA,NA,1934,506,協和醫學院,Peking Union Medical College,Beijing,Beijing,China,39.9042,116.4074
2362,N01090,童村,Tong Cun,"Tung, Tsun",M,燕京大學,NA,NA,NA,NA,NA,1930,506,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2363,N01091,童達,Tong Da,"Tung, Ta",M,Harvard University,NA,Ph.D.,Doctor of Philosophy,Doctor,Education,1943,506,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2364,N01091,童達,Tong Da,"Tung, Ta",M,燕京大學,NA,Master,NA,NA,NA,1931,506,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2365,N01091,童達,Tong Da,"Tung, Ta",M,聖約翰大學,NA,NA,NA,NA,NA,1928,506,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2366,N01092,賀邦墉,He Bangyong,"Ho, Pang-yung",M,Technical College of Hanover,NA,NA,NA,NA,NA,1939,506,NA,Technical College of Hanover,Hanover,NA,Germany,52.382,9.717
2367,N01092,賀邦墉,He Bangyong,"Ho, Pang-yung",M,University of London,NA,M.S.,Master of Science,Master,NA,1937,506,NA,University of London,London,NA,United Kingdom,51.521,-0.13
2368,N01092,賀邦墉,He Bangyong,"Ho, Pang-yung",M,北洋大學,NA,NA,NA,NA,NA,1933,506,北洋大學,Beiyang University,Tianjin,Tianjin,China,39.3434,117.3616
2369,N01093,覃家韜,Qin Jiatao,"Chin, Chia-tao",M,廣西大學,NA,NA,NA,NA,Mechanical Engineering,1937,506,廣西大學,Guangxi University,Wuzhou,Guangxi,China,23.4769,111.279
2370,N01094,遊春楙,You Chunmao,"You, James C. M.",M,Cambridge University,NA,M.S.,Master of Science,Master,NA,1939,506,NA,Cambridge University,Cambridge,NA,United Kingdom,52.2043,0.1149
2371,N01094,遊春楙,You Chunmao,"You, James C. M.",M,University of Michigan,NA,NA,NA,NA,Transportation,1941,506,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2372,N01094,遊春楙,You Chunmao,"You, James C. M.",M,中央大學,NA,NA,NA,NA,NA,1926,506,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2373,N01096,惠聯甲,Hui Lianjia,"Hui, William L. C.",M,University of Michigan,NA,M.S.,Master of Science,Master,Chemical Engineering,1939,507,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2374,N01096,惠聯甲,Hui Lianjia,"Hui, William L. C.",M,燕京大學,NA,NA,NA,NA,NA,1936,507,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2375,N01097,楊一真,Yang Yizhen,"Young, I-chen",M,University of Michigan,NA,M.S.,Master of Science,Master,Civil Engineering,1942,507,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2376,N01097,楊一真,Yang Yizhen,"Young, I-chen",M,交通大學,NA,NA,NA,NA,NA,1941,507,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2377,N01098,楊士昌,Yang Shichang,"Yang, Fze-chang",M,New York University,NA,NA,NA,NA,Aeronautical Engineering,1935,507,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2378,N01098,楊士昌,Yang Shichang,"Yang, Fze-chang",M,Safair Flying School,NA,NA,NA,NA,NA,1937,507,NA,Safair Flying School,Long Island,New York,United States,40.7891,-73.135
2379,N01098,楊士昌,Yang Shichang,"Yang, Fze-chang",M,Tri-State College,NA,NA,NA,NA,NA,1929,507,NA,Tri-State College,Angola,Indiana,United States,41.6433,-85.005
2380,N01099,楊元忠,Yang Yuanzhong,"Yang, Yuan-chung",M,海軍學校,NA,NA,NA,NA,NA,1931,507,海軍學校,Naval school,Fuzhou,Fujian,China,26.0745,119.2965
2381,N01100,楊天一,Yang Tianyi,"Yang, Tien-yih",M,Yale University,NA,M.A.,Master of Arts,Master,Political Science,1942,507,NA,Yale University,New Haven,Connecticut,United States,41.3113,-72.9246
2382,N01100,楊天一,Yang Tianyi,"Yang, Tien-yih",M,南開大學,NA,NA,NA,NA,NA,1937,507,南開大學,Nankai University,Tianjin,Tianjin,China,39.3434,117.3616
2383,N01101,楊天孚,Yang Tianfu,"Yang, Tien-fu",M,New York University,NA,M.A.,Master of Arts,Master,Political Science,1937,507,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2384,N01101,楊天孚,Yang Tianfu,"Yang, Tien-fu",M,New York University,NA,NA,NA,NA,Political Science,1943,507,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2385,N01101,楊天孚,Yang Tianfu,"Yang, Tien-fu",M,燕京大學,NA,NA,NA,NA,NA,1932,507,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2386,N01102,楊永清,Yang Yongqing,"Yang, Y. C.",M,George Washington University,NA,M.A.,Master of Arts,Master,Education,1919,507,NA,George Washington University,Washington,District of Columbia,United States,38.9047,-77.0163
2387,N01102,楊永清,Yang Yongqing,"Yang, Y. C.",M,Southern College,NA,LL.D.,Doctor of Laws,Doctor,NA,1930,507,NA,Southern College,NA,NA,United States,NA,NA
2388,N01102,楊永清,Yang Yongqing,"Yang, Y. C.",M,東南大學,NA,NA,NA,NA,NA,1910,507,東南大學,Southeast University,Nanjing,Jiangsu,China,32.0603,118.7969
2389,N01103,楊生茂,Yang Shengmao,"Yang, Sheng-mao",M,University of California,NA,NA,NA,NA,Journalism,1943,507,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2390,N01103,楊生茂,Yang Shengmao,"Yang, Sheng-mao",M,燕京大學,NA,NA,NA,NA,NA,1941,507,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2391,N01105,楊和雅,Yang Heya,"Yang, Ho-ya",M,Oregon State College,NA,NA,NA,NA,NA,1943,507,NA,Oregon State College,Corvallis,Oregon,United States,44.5646,-123.262
2392,N01105,楊和雅,Yang Heya,"Yang, Ho-ya",M,金陵大學,NA,NA,NA,NA,NA,1936,507,金陵大學,Jinling University,Nanjing,Jiangsu,China,32.0603,118.7969
2393,N01106,楊和慶,Yang Heqing,"Yang, Ho-ching",M,Johns Hopkins University,NA,M.P.H.,Master of Public Health,Master,NA,1942,507,NA,Johns Hopkins University,Baltimore,Maryland,United States,39.3051,-76.6144
2394,N01106,楊和慶,Yang Heqing,"Yang, Ho-ching",M,Rostock University,NA,M.D.,Doctor of Medicine,Doctor,Medicine,1928,507,NA,Rostock University,Rostock,NA,Germany,54.075,12.103
2395,N01106,楊和慶,Yang Heqing,"Yang, Ho-ching",M,廈門大學,NA,NA,NA,NA,NA,1925,507,廈門大學,Xiamen University,Xiamen,Fujian,China,24.4798,118.0894
2396,N01107,楊昌毅,Yang Changyi,"Young, C. N.",M,Harvard University,NA,NA,NA,NA,Economics,1943,507,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2397,N01107,楊昌毅,Yang Changyi,"Young, C. N.",M,University of Michigan,NA,M.A.,Master of Arts,Master,Economics,1943,507,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2398,N01107,楊昌毅,Yang Changyi,"Young, C. N.",M,上海醫學院,NA,NA,NA,NA,NA,NA,507,上海醫學院,Shanghai Medical College,Shanghai,Shanghai,China,31.2304,121.4737
2399,N01108,楊明濟,Yang Mingji,"Young, M. T.",M,齊魯大學,NA,NA,NA,NA,Electrical Engineering,NA,507,齊魯大學,Qilu University,Jinan,Shandong,China,36.6512,117.1201
2400,N01109,楊培根,Yang Peigen,"Yeung, Bacon",M,University of Michigan,NA,NA,NA,NA,Mechanical Engineering,1943,507,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2401,N01110,楊福攸,Yang Fuyou,"Yang, F. Y.",M,Columbia University,NA,M.A.,Master of Arts,Master,Economics,1942,507,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2402,N01110,楊福攸,Yang Fuyou,"Yang, F. Y.",M,Columbia University,NA,NA,NA,NA,Economics,1943,507,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2403,N01110,楊福攸,Yang Fuyou,"Yang, F. Y.",M,滬江大學,NA,NA,NA,NA,NA,1934,507,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
2404,N01112,楊風,Yang Feng,"Young, P. Timothy",M,Columbia University,NA,Ph.D.,Doctor of Philosophy,Doctor,Botany,NA,508,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2405,N01112,楊風,Yang Feng,"Young, P. Timothy",M,University of Southern California,NA,M.A.,Master of Arts,Master,Botany,1930,508,NA,University of Southern California,Los Angeles,California,United States,34.1141,-118.4068
2406,N01112,楊風,Yang Feng,"Young, P. Timothy",M,之江大學,NA,NA,NA,NA,NA,1924,508,之江大學,Zhijiang University,Hangzhou,Zhejiang,China,30.2741,120.1551
2407,N01113,楊益彰,Yang Yizhang,"Yang, Yih-chang",M,Birmingham-Southern College,NA,NA,NA,NA,NA,1942,508,NA,Birmingham-Southern College,Birmingham,Alabama,United States,33.5279,-86.7971
2408,N01113,楊益彰,Yang Yizhang,"Yang, Yih-chang",M,Virginia Polytechnic Institute,NA,NA,NA,NA,Mechanical Engineering,1943,508,NA,Virginia Polytechnic Institute,Blacksburg,Virginia,United States,37.2284,-80.4234
2409,N01115,楊衷權,Yang Zhongquan,"Young, Kenneth C. K.",M,Massachusetts Institute of Technology,NA,NA,NA,NA,Electrical Engineering,1943,508,NA,Massachusetts Institute of Technology,Cambridge,Massachusetts,United States,42.3759,-71.1185
2410,N01116,楊超塵,Yang Chaochen,"Yang, Chao-Chen",M,Art Institute of Chicago,NA,NA,NA,NA,Literature,1938,508,NA,Art Institute of Chicago,Chicago,Illinois,United States,41.8796,-87.6237
2411,N01116,楊超塵,Yang Chaochen,"Yang, Chao-Chen",M,上海新華藝術大學,NA,NA,NA,NA,NA,1928,508,NA,Shanghai Xinhua University of Art,Shanghai,Shanghai,China,31.2304,121.4737
2412,N01117,楊善進,Yang Shanjin,"Young, Shan-tsing",M,中央大學,機械特別研究所,NA,NA,NA,Aeronautical Engineering,1939,508,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2413,N01117,楊善進,Yang Shanjin,"Young, Shan-tsing",M,中央大學,NA,NA,NA,NA,Civil Engineering,1939,508,中央大學,Central University,Nanjing,Jiangsu,China,32.0603,118.7969
2414,N01118,楊尋寶,Yang Xunbao,"Yang, Hsin-pao",M,Drew University,NA,M.A.,Master of Arts,Master,NA,1940,508,NA,Drew University,Madison,New Jersey,United States,40.7586,-74.4169
2415,N01118,楊尋寶,Yang Xunbao,"Yang, Hsin-pao",M,University of Chicago,NA,NA,NA,NA,Sociology,1943,508,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2416,N01118,楊尋寶,Yang Xunbao,"Yang, Hsin-pao",M,福建協和大學,NA,NA,NA,NA,NA,1927,508,福建協和大學,Fujian Union University,Fuzhou,Fujian,China,26.0745,119.2965
2417,N01119,楊榮春,Yang Rongchun,"Yang, Matthew C. Y.",M,Harvard University,NA,NA,NA,NA,Political Science,1943,508,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2418,N01119,楊榮春,Yang Rongchun,"Yang, Matthew C. Y.",M,清華大學,NA,NA,NA,NA,NA,1938,508,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2419,N01120,楊德義,Yang Deyi,"Yang, Andrew T.",M,Wheaton College,NA,NA,NA,NA,Music,1943,508,NA,Wheaton College,Wheaton,Illinois,United States,41.8561,-88.1085
2420,N01121,楊寶昌,Yang Baochang,"Young, Pao-chong",M,University of Michigan,NA,B.S.,Bachelor of Science,Bachelor,Civil Engineering,1941,508,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2421,N01122,楊寶華,Yang Baohua,"Young, George",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Chemical Engineering,1942,508,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2422,N01123,楊寶濂,Yang Baolian,"Young, Pau-lien",M,Harvard University,NA,NA,NA,NA,Economics,1943,508,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2423,N01123,楊寶濂,Yang Baolian,"Young, Pau-lien",M,University of Pennsylvania,NA,M.B.A.,Master of Business Administration,Master,NA,1942,508,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2424,N01123,楊寶濂,Yang Baolian,"Young, Pau-lien",M,交通大學,NA,NA,NA,NA,NA,1939,508,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2425,N01125,楊慶堃,Yang Qingkun,"Yang, Ching-kun",M,University of Michigan,NA,Ph.D.,Doctor of Philosophy,Doctor,Sociology,NA,508,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2426,N01125,楊慶堃,Yang Qingkun,"Yang, Ching-kun",M,滬江大學,NA,NA,NA,NA,NA,NA,508,滬江大學,Shanghai University,Shanghai,Shanghai,China,31.2304,121.4737
2427,N01125,楊慶堃,Yang Qingkun,"Yang, Ching-kun",M,燕京大學,NA,Master,NA,NA,NA,NA,508,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2428,N01126,楊德銓,Yang Dequan,"Yang, Te-chuan",M,Columbia University,NA,NA,NA,NA,History,1943,508,NA,Columbia University,New York City,New York,United States,40.6943,-73.9249
2429,N01126,楊德銓,Yang Dequan,"Yang, Te-chuan",M,University of Michigan,NA,M.A.,Master of Arts,Master,History,NA,508,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2430,N01126,楊德銓,Yang Dequan,"Yang, Te-chuan",M,輔仁大學,NA,NA,NA,NA,NA,NA,508,輔仁大學,Fu-jen University,Beijing,Beijing,China,39.9042,116.4074
2431,N01128,楊毅,Yang Yi,"Yang, Y.",M,Purdue University,NA,M.S.,Master of Science,Master,Electrical Engineering,1939,508,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2432,N01128,楊毅,Yang Yi,"Yang, Y.",M,北京大學,NA,NA,NA,NA,NA,1934,508,北京大學,Beijing University,Beijing,Beijing,China,39.9042,116.4074
2433,N01129,楊懋春,Yang Maochun,"Yang, Martin C.",M,Cornell University,NA,Ph.D.,Doctor of Philosophy,Doctor,Sociology,1942,508,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2434,N01129,楊懋春,Yang Maochun,"Yang, Martin C.",M,燕京大學,NA,Master,NA,NA,NA,1932,508,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2435,N01129,楊懋春,Yang Maochun,"Yang, Martin C.",M,齊魯大學,NA,NA,NA,NA,NA,1929,508,齊魯大學,Qilu University,Jinan,Shandong,China,36.6512,117.1201
2436,N01130,楊聯陞,Yang Liansheng,"Yang, Lien-sheng",M,Harvard University,NA,M.A.,Master of Arts,Master,History,1943,509,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2437,N01130,楊聯陞,Yang Liansheng,"Yang, Lien-sheng",M,清華大學,NA,NA,NA,NA,NA,1937,509,清華大學,Tsinghua University,Beijing,Beijing,China,39.9042,116.4074
2438,N01131,楊齡,Yang Ling,"Yang, Ling",M,University of London,NA,NA,NA,NA,Political Science,NA,509,NA,University of London,London,NA,United Kingdom,51.521,-0.13
2439,N01131,楊齡,Yang Ling,"Yang, Ling",M,聖約翰大學,NA,NA,NA,NA,NA,NA,509,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2440,N01132,董公良,Dong Gongliang,"Tung, Kung-liang",M,Colorado College,NA,NA,NA,NA,Chemistry,1943,509,NA,Colorado College,Colorado Springs,Colorado,United States,38.8674,-104.7605
2441,N01132,董公良,Dong Gongliang,"Tung, Kung-liang",M,聖約翰大學,NA,NA,NA,NA,NA,NA,509,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2442,N01133,董元爝,Dong Yuanjue,"Tung, Yuan-chio",M,Cornell University,NA,NA,NA,NA,Agriculture,1943,509,NA,Cornell University,Ithaca,New York,United States,42.4442,-76.5032
2443,N01134,董方中,Dong Fangzhong,"Tung, Fong-chung",M,University of Pennsylvania,NA,NA,NA,NA,Medicine,1943,509,NA,University of Pennsylvania,Philadelphia,Pennsylvania,United States,40.0077,-75.1339
2444,N01134,董方中,Dong Fangzhong,"Tung, Fong-chung",M,聖約翰大學,NA,NA,NA,NA,NA,1941,509,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2445,N01135,董存道,Dong Cundao,"Tung, Chen-dao",M,University of Chicago,NA,NA,NA,NA,Public Administration,1943,509,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2446,N01135,董存道,Dong Cundao,"Tung, Chen-dao",M,University of Michigan,NA,NA,NA,NA,NA,1938,509,NA,University of Michigan,Ann Arbor,Michigan,United States,42.2759,-83.731
2447,N01135,董存道,Dong Cundao,"Tung, Chen-dao",M,聖約翰大學,NA,NA,NA,NA,NA,1936,509,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2448,N01138,董蔚翹,Dong Weiqiao,"Tung, Y. C.",M,東北大學,NA,NA,NA,NA,Mining Engineering,1930,509,東北大學,Northeast University,Shenyang,Liaoning,China,41.8057,123.4315
2449,N01139,董飏護,Dong Yanghu,"Tong, Yang-hu",M,Purdue University,NA,B.S.,Bachelor of Science,Bachelor,Mechanical Engineering,1941,509,NA,Purdue University,West Lafayette,Indiana,United States,40.4432,-86.9238
2450,N01139,董飏護,Dong Yanghu,"Tong, Yang-hu",M,聖約翰大學,NA,NA,NA,NA,NA,NA,509,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2451,N01140,董飏龍,Dong Yanglong,"Tong, Yang-lung",M,Park College,NA,NA,NA,NA,Chemistry,1940,509,NA,Park College,Parkville,Missouri,United States,39.1895,-94.6822
2452,N01141,葉方盛,Ye Fangsheng,"Yih, Fong-zung",M,Worcester Polytechnic Institute,NA,NA,NA,NA,Mechanical Engineering,1943,509,NA,Worcester Polytechnic Institute,Worcester,Massachusetts,United States,42.2705,-71.8079
2453,N01142,葉克武,Ye Kewu,"Yik, George Ke-wu",M,California Institute of Technology,NA,NA,NA,NA,Aeronautical Engineering,1943,509,NA,California Institute of Technology,Pasadena,California,United States,34.1597,-118.139
2454,N01143,葉誌超,Ye Zhichao,"Yip, Chee-chau",M,New York University,NA,B.S.,Bachelor of Science,Bachelor,NA,1939,509,NA,New York University,New York City,New York,United States,40.6943,-73.9249
2455,N01143,葉誌超,Ye Zhichao,"Yip, Chee-chau",M,University of Chicago,NA,NA,NA,NA,Economics,1941,509,NA,University of Chicago,Chicago,Illinois,United States,41.8375,-87.6866
2456,N01144,葉良弼,Ye Liangbi,"Yeh, L. P.",M,Harvard University,NA,NA,NA,NA,Electrical Engineering,1939,509,NA,Harvard University,Cambridge,Massachusetts,United States,42.3759,-71.1185
2457,N01144,葉良弼,Ye Liangbi,"Yeh, L. P.",M,交通大學,NA,NA,NA,NA,NA,1930,509,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2458,N01145,葉紹蔭,Ye Shaoyin,"Yeh, Shao-yin",M,Stanford University,NA,M.S.,Master of Science,Master,Electrical Engineering,1942,509,NA,Stanford University,Stanford,California,United States,37.4252,-122.1674
2459,N01145,葉紹蔭,Ye Shaoyin,"Yeh, Shao-yin",M,燕京大學,NA,NA,NA,NA,NA,1930,509,燕京大學,Yenching University,Beijing,Beijing,China,39.9042,116.4074
2460,N01146,葉景豪,Ye Jinghao,"Lou, Kenow",M,University of California,NA,NA,NA,NA,Mechanical Engineering,1942,510,NA,University of California,Berkeley,California,United States,37.8722,-122.276
2461,N01148,葉澄宇,Ye Chengyu,"Ip, Ching-U",M,California Institute of Technology,NA,M.S.,Master of Science,Master,Mechanical Engineering,1942,510,NA,California Institute of Technology,Pasadena,California,United States,34.1597,-118.139
2462,N01148,葉澄宇,Ye Chengyu,"Ip, Ching-U",M,University of Hong Kong,NA,NA,NA,NA,NA,1941,510,NA,University of Hong Kong,Hong Kong,NA,Hong Kong,22.283,114.1371
2463,N01151,葉維矜,Ye Weiguan,"Yep, William",M,Indiana Technical College,NA,B.S.,Bachelor of Science,Bachelor,Chemical Engineering,1942,510,NA,Indiana Technical College,Fort Wayne,Indiana,United States,41.0888,-85.1436
2464,N01153,葉樹滋,Ye Shuzi,"Yeh, Chu-tse",M,交通大學,NA,NA,NA,NA,Mechanical Engineering,1942,510,交通大學,Jiaotong University,Shanghai,Shanghai,China,31.2304,121.4737
2465,N01154,葉懷德,Ye Huaide,"Yeh, Walter H. D.",M,國主音樂專科學校,NA,NA,NA,NA,NA,1934,510,NA,National College of Music,Shanghai,Shanghai,China,31.2304,121.4737
2466,N01154,葉懷德,Ye Huaide,"Yeh, Walter H. D.",M,聖約翰大學,NA,NA,NA,NA,NA,1933,510,聖約翰大學,St. John's University,Shanghai,Jiangsu,China,31.2304,121.4737
2467,N01155,葉驪發,Ye Lifa,"Yih, Lee-fah",M,State University of Iowa,NA,M.S.,Master of Science,Master,Civil Engineering,1943,510,NA,State University of Iowa,Iowa City,Iowa,United States,41.6627,-91.5549
2468,N01155,葉驪發,Ye Lifa,"Yih, Lee-fah",M,復旦大學,NA,NA,NA,NA,NA,1937,510,復旦大學,Fudan University,Shanghai,Shanghai,China,31.2304,121.4737
2469,N01156,雷文韶,Lei Wenshao,"Louie, Man-shiu",M,University of California,NA,B.S.,Bachelor of Science,Bachelor,Civil Engineering,1941,510,NA,University of California,Berkeley,California,United States,37.8722,-122.276
